brand,model,year,price,mileage,exterior_color,interior_color,fuel_type,engine,transmission,city_mpg,hwy_mpg
Honda, Accord Sport,2017,18481,43268,Gray,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,32
Honda, Accord EX-L,2015,17481,45664,Black,Black,Gasoline,3.5L V6 24V MPFI SOHC,6-Speed Automatic,27,36
Honda, Civic LX,2016,14481,49201,Black,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,27,40
Honda, Civic EX-T,2016,15981,58729,Gray,Gray,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,31,42
Honda, Civic LX,2010,6981,96845,Gray,Gray,Gasoline,1.8L I4 16V MPFI SOHC,5-Speed Automatic,26,34
Honda, Civic Natural Gas,2012,7499,74000,Silver,Grey,Compressed Natural Gas,1.8L 4 Cylinder Engine,Automatic,,
Honda, Civic Natural Gas,2015,10499,87309,White,Beige,Compressed Natural Gas,1.8L 4 Cylinder Engine,Automatic,27,38
Honda, Civic Si,2018,22500,7088,Modern Steel,Black / Gray,Gasoline,1.5L I4 16V GDI DOHC Turbo,6-Speed Manual,28,38
Honda, Civic EX,2017,17500,21090,Modern Steel,Gray,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,31,40
Honda, Civic EX-L,2016,18000,23375,Crystal Black Pearl,Black / Gray,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,31,42
Honda, Accord Sport,2017,18900,44372,San Marino Red,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,32
Honda, Accord EX-L,2017,24998,3793,Gray,Gray,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,27,36
Honda, Civic EX,2016,19998,8276,Gray,Gray,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,31,41
Honda, Civic EX,2018,20998,15788,White,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,31,40
Honda, Civic EX,2017,19998,16497,Gray,Gray,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,31,40
Honda, Accord Sport,2016,18998,21210,Silver,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,34
Honda, Civic LX,2014,14998,23590,Brown,Black / Red,Gasoline,1.8L I4 16V MPFI SOHC,5-Speed Manual,28,36
Honda, Accord Sport,2016,18998,27740,White,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Manual,23,34
Honda, Civic EX-T,2017,19998,32100,Gray,Gray,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,31,42
Honda, Civic LX,2018,17998,32151,Red,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,28,40
Honda, Civic Si,2015,19998,34939,White,Black / Red,Gasoline,2.4L I4 16V MPFI DOHC,6-Speed Manual,22,31
Honda, Civic LX,2015,14998,38150,Red,Tan,Gasoline,1.8L I4 16V MPFI SOHC,Automatic CVT,28,36
Honda, Civic LX,2016,15998,44427,Gray,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,27,40
