brand,model,year,price,mileage,exterior_color,interior_color,fuel_type,engine,transmission,city_mpg,hwy_mpg
Toyota, Corolla SE,2017,17000,43319,Barcelona Red Metallic,Black,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,28,35
Toyota, Corolla S Plus,2015,15000,49240,Barcelona Red Metallic,Black,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,28,37
Toyota, Camry XSE,2016,17488,50394,Midnight Black Metallic,Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,25,35
Toyota, Camry SE,2017,17000,55498,Celestial Silver Metallic,Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,24,33
Toyota, Corolla S Plus,2015,13488,60081,Barcelona Red Metallic,Black,Gasoline,1.8L I4 16V MPFI DOHC,,28,37
Toyota, Camry Hybrid SE,2016,16491,63385,Cosmic Gray Mica,Black,Hybrid,2.5L I4 16V MPFI DOHC Hybrid,Automatic CVT,40,38
Toyota, Camry SE,2017,14990,69549,Predawn Gray Mica,Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,24,33
Toyota, Camry SE,2015,12990,72252,White,Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,25,35
Toyota, Corolla ECO,2016,15900,36216,4evergreen Metallic,Ivory,Gasoline,1.8L I4 DOHC,CVT,,
Toyota, Corolla LE ECO,2018,15900,40703,Falcon Gray Metallic,Black,Gasoline,1.8L I4 DOHC Dual VVT-i,CVT,29,38
Toyota, Corolla LE,2017,15900,41265,Super White,Black,Gasoline,1.8L I4 DOHC Dual VVT-i,CVT,28,36
Toyota, Camry 4-DOOR SE SEDAN,2019,22243,13739,Predawn Gray Mica,Black,Gasoline,3000 CC,8 Speed Elect Controlled Auto Transmission w/Inte,,
Toyota, Camry 4-DOOR LE SEDAN,2018,18543,24538,Super White,Black,Gasoline,2000 CC,8 Speed Elect Controlled Auto Transmission w/Inte,,
Toyota, Corolla SE,2018,16883,29346,Classic Silver Met,Black,Gasoline,1798 CC,Continuously Variable Transmission,28,35
Toyota, Camry 4-DOOR SE SEDAN,2017,17932,37974,Blizzard Pearl,Black,Gasoline,3000 CC,6 Speed Elect Controled Auto Transmission w/ Inte,,
Toyota, Camry 4-DOOR SE SEDAN,2016,16883,41503,Super White,Black,Gasoline,3000 CC,6 Speed Elect Controled Auto Transmission w/ Inte,,
Toyota, Corolla LE PLUS,2015,15607,47588,Super White,Gray,Gasoline,1798 CC,Continuously Variable Transmission,29,38
Toyota, Corolla XSE,2019,21999,4078,Gray Me,Black,Gasoline,1798 CC,Continuously Variable Transmission,28,35
Toyota, Camry 4-DOOR LE SEDAN,2018,19799,13097,Brownstone,Black,Gasoline,2000 CC,8 Speed Elect Controlled Auto Transmission w/Inte,,
Toyota, Corolla LE,2017,17899,14200,Super White,Ash,Gasoline,1798 CC,Continuously Variable Transmission,28,36
Toyota, Camry 4-DOOR SE SEDAN,2017,20699,14468,Super White,Black,Gasoline,3000 CC,6 Speed Elect Controled Auto Transmission w/ Inte,,
Toyota, Camry 4-DOOR SE SEDAN,2016,18199,14517,Predawn Gray Mica,Black,Gasoline,3000 CC,6 Speed Elect Controled Auto Transmission w/ Inte,,
Toyota, Corolla S PLUS,2016,17599,21645,Slate Metallic,Black,Gasoline,1798 CC,Continuously Variable Transmission,29,37
Toyota, Camry 4-DOOR SE SEDAN,2017,21499,25580,Celestial Silver Metallic,Black,Gasoline,3000 CC,6 Speed Elect Controled Auto Transmission w/ Inte,,
Toyota, Corolla S PLUS,2016,18599,27386,Super White,Black,Gasoline,1798 CC,Continuously Variable Transmission,29,37
Toyota, Camry 4-DOOR SE SEDAN,2017,20899,28091,Predawn Gray Mica,Black,Gasoline,3000 CC,6 Speed Elect Controled Auto Transmission w/ Inte,,
Toyota, Corolla SE,2017,18899,29262,Slate Metallic,Blue,Gasoline,1798 CC,Continuously Variable Transmission,28,35
Toyota, Camry 4-DOOR SE SEDAN,2017,16999,30108,Predawn Gray Mica,Ash/Black,Gasoline,3000 CC,6 Speed Elect Controled Auto Transmission w/ Inte,,
Toyota, Corolla S PLUS,2016,18599,32108,Super White,Steel Blue,Gasoline,1798 CC,Continuously Variable Transmission,29,37
